date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:02	42497/42497	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Nov%202018%2012:14:14%20GMT	https://psdmhq.in/wdir/uploads/News-1536643079-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/News-1536643079-image_file.jpg	(from https://psdmhq.in/)
21:43:02	37890/37890	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:12:57%20GMT	https://psdmhq.in/news/detail/6	C:/My%20Web%20Sites/karina/psdmhq.in/news/detail/6.html	(from https://psdmhq.in/)
21:43:03	836513/836513	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jun%202019%2007:05:34%20GMT	https://psdmhq.in/wdir/uploads/News-1561100733-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/News-1561100733-image_file.jpg	(from https://psdmhq.in/)
21:43:04	31251/31251	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:12:57%20GMT	https://psdmhq.in/news/detail/3	C:/My%20Web%20Sites/karina/psdmhq.in/news/detail/3.html	(from https://psdmhq.in/)
21:43:04	74630/74630	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Nov%202018%2012:14:14%20GMT	https://psdmhq.in/wdir/uploads/News-1528289785-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/News-1528289785-image_file.jpg	(from https://psdmhq.in/)
21:43:04	78374/78374	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Nov%202018%2012:14:14%20GMT	https://psdmhq.in/wdir/uploads/News-1528289874-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/News-1528289874-image_file.jpg	(from https://psdmhq.in/)
21:43:05	31331/31331	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:12:59%20GMT	https://psdmhq.in/news/detail/2	C:/My%20Web%20Sites/karina/psdmhq.in/news/detail/2.html	(from https://psdmhq.in/)
21:43:05	7242/7242	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Nov%202018%2012:14:12%20GMT	https://psdmhq.in/wdir/uploads/Partner-1527760782-image_file.png	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/Partner-1527760782-image_file.png	(from https://psdmhq.in/)
21:43:05	12174/12174	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Nov%202018%2012:14:12%20GMT	https://psdmhq.in/wdir/uploads/Partner-1527760796-image_file.png	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/Partner-1527760796-image_file.png	(from https://psdmhq.in/)
21:43:05	14144/14144	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Nov%202018%2012:14:12%20GMT	https://psdmhq.in/wdir/uploads/Partner-1527760822-image_file.png	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/Partner-1527760822-image_file.png	(from https://psdmhq.in/)
21:43:05	14454/14454	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Nov%202018%2012:14:12%20GMT	https://psdmhq.in/wdir/uploads/Partner-1527760860-image_file.png	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/Partner-1527760860-image_file.png	(from https://psdmhq.in/)
21:43:06	17834/17834	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Nov%202018%2012:14:12%20GMT	https://psdmhq.in/wdir/uploads/Partner-1527760886-image_file.png	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/Partner-1527760886-image_file.png	(from https://psdmhq.in/)
21:43:06	18014/18014	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Nov%202018%2012:14:12%20GMT	https://psdmhq.in/wdir/uploads/Partner-1527760912-image_file.png	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/Partner-1527760912-image_file.png	(from https://psdmhq.in/)
21:43:06	6775/6775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Nov%202018%2007:41:34%20GMT	https://psdmhq.in/wdir/uploads/Partner-1543304493-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/Partner-1543304493-image_file.jpg	(from https://psdmhq.in/)
21:43:07	51774/51774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Nov%202018%2012:14:14%20GMT	https://psdmhq.in/wdir/uploads/gallery/Gallery-1536926221-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/gallery/Gallery-1536926221-image_file.jpg	(from https://psdmhq.in/)
21:43:07	30991/30991	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:01%20GMT	https://psdmhq.in/gallery/detail/18	C:/My%20Web%20Sites/karina/psdmhq.in/gallery/detail/18.html	(from https://psdmhq.in/)
21:43:07	27958/27958	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Nov%202018%2012:14:14%20GMT	https://psdmhq.in/wdir/uploads/gallery/Gallery-1536926061-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/gallery/Gallery-1536926061-image_file.jpg	(from https://psdmhq.in/)
21:43:07	30762/30762	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:02%20GMT	https://psdmhq.in/gallery/detail/16	C:/My%20Web%20Sites/karina/psdmhq.in/gallery/detail/16.html	(from https://psdmhq.in/)
21:43:07	33351/33351	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Nov%202018%2012:14:14%20GMT	https://psdmhq.in/wdir/uploads/gallery/Gallery-1536925689-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/gallery/Gallery-1536925689-image_file.jpg	(from https://psdmhq.in/)
21:43:08	31845/31845	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:02%20GMT	https://psdmhq.in/gallery/detail/13	C:/My%20Web%20Sites/karina/psdmhq.in/gallery/detail/13.html	(from https://psdmhq.in/)
21:43:08	18880/18880	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Nov%202018%2012:14:14%20GMT	https://psdmhq.in/wdir/uploads/gallery/Gallery-1527836050-image_file.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/wdir/uploads/gallery/Gallery-1527836050-image_file.jpg	(from https://psdmhq.in/)
21:43:08	30247/30247	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:03%20GMT	https://psdmhq.in/gallery/detail/6	C:/My%20Web%20Sites/karina/psdmhq.in/gallery/detail/6.html	(from https://psdmhq.in/)
21:43:08	34226/34226	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:03%20GMT	https://psdmhq.in/site/page/32	C:/My%20Web%20Sites/karina/psdmhq.in/site/page/32.html	(from https://psdmhq.in/)
21:43:08	32544/32544	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:03%20GMT	https://psdmhq.in/site/page/34	C:/My%20Web%20Sites/karina/psdmhq.in/site/page/34.html	(from https://psdmhq.in/)
21:43:09	46794/46794	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:03%20GMT	https://psdmhq.in/site/page/39	C:/My%20Web%20Sites/karina/psdmhq.in/site/page/39.html	(from https://psdmhq.in/)
21:43:09	31988/31988	---MC-	200	added ('OK')	text/html	date:Fri,%2007%20Apr%202023%2016:13:03%20GMT	https://psdmhq.in/site/career	C:/My%20Web%20Sites/karina/psdmhq.in/site/career.html	(from https://psdmhq.in/)
21:43:09	2302/2302	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:50%20GMT	https://psdmhq.in/themes/bar/psdm/js/easing.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/easing.min.js	(from https://psdmhq.in/)
21:43:09	6920/6920	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:50%20GMT	https://psdmhq.in/themes/bar/psdm/js/hoverIntent.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/hoverIntent.js	(from https://psdmhq.in/)
21:43:09	4474/4474	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:36:02%20GMT	https://psdmhq.in/themes/bar/psdm/js/superfish.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/superfish.min.js	(from https://psdmhq.in/)
21:43:10	4820/4820	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:52%20GMT	https://psdmhq.in/themes/bar/psdm/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/jquery.ajaxchimp.min.js	(from https://psdmhq.in/)
21:43:10	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:54%20GMT	https://psdmhq.in/themes/bar/psdm/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/jquery.magnific-popup.min.js	(from https://psdmhq.in/)
21:43:10	994/994	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:56%20GMT	https://psdmhq.in/themes/bar/psdm/js/jquery.tabs.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/jquery.tabs.min.js	(from https://psdmhq.in/)
21:43:10	2942/2942	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:56%20GMT	https://psdmhq.in/themes/bar/psdm/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/jquery.nice-select.min.js	(from https://psdmhq.in/)
21:43:11	40401/40401	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:36:02%20GMT	https://psdmhq.in/themes/bar/psdm/js/owl.carousel.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/owl.carousel.min.js	(from https://psdmhq.in/)
21:43:11	1230/1230	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:56%20GMT	https://psdmhq.in/themes/bar/psdm/js/mail-script.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/mail-script.js	(from https://psdmhq.in/)
21:43:11	12517/12517	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:50:32%20GMT	https://psdmhq.in/themes/bar/psdm/js/main.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/main.js	(from https://psdmhq.in/)
21:43:11	8716/8716	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:35:42%20GMT	https://psdmhq.in/themes/bar/psdm/js/baguetteBox.min.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/baguetteBox.min.js	(from https://psdmhq.in/)
21:43:11	3701/3701	---M--	200	added ('OK')	application/javascript	date:Sat,%2017%20Nov%202018%2010:36:02%20GMT	https://psdmhq.in/themes/bar/psdm/js/webslidemenu.js	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/js/webslidemenu.js	(from https://psdmhq.in/)
21:43:12	107/107	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Nov%202020%2007:13:17%20GMT	https://psdmhq.in/assets/46cf9415/img/ui-bg_glass_75_ffffff_1x400.png	C:/My%20Web%20Sites/karina/psdmhq.in/assets/46cf9415/img/ui-bg_glass_75_ffffff_1x400.png	(from https://psdmhq.in/assets/46cf9415/css/jquery-ui-bootstrap.css)
21:43:12	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Nov%202020%2007:13:17%20GMT	https://psdmhq.in/assets/46cf9415/img/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/assets/46cf9415/img/ui-icons_222222_256x240.png	(from https://psdmhq.in/assets/46cf9415/css/jquery-ui-bootstrap.css)
21:43:12	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Nov%202020%2007:13:17%20GMT	https://psdmhq.in/assets/46cf9415/img/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/assets/46cf9415/img/ui-icons_888888_256x240.png	(from https://psdmhq.in/assets/46cf9415/css/jquery-ui-bootstrap.css)
21:43:12	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Nov%202020%2007:13:17%20GMT	https://psdmhq.in/assets/46cf9415/img/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/assets/46cf9415/img/ui-icons_454545_256x240.png	(from https://psdmhq.in/assets/46cf9415/css/jquery-ui-bootstrap.css)
21:43:13	4369/4369	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Nov%202020%2007:13:17%20GMT	https://psdmhq.in/assets/46cf9415/img/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/assets/46cf9415/img/ui-icons_2e83ff_256x240.png	(from https://psdmhq.in/assets/46cf9415/css/jquery-ui-bootstrap.css)
21:43:13	8884/8884	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Nov%202020%2007:13:17%20GMT	https://psdmhq.in/assets/46cf9415/img/ui-icons_f6cf3b_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/assets/46cf9415/img/ui-icons_f6cf3b_256x240.png	(from https://psdmhq.in/assets/46cf9415/css/jquery-ui-bootstrap.css)
21:43:13	180/180	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Nov%202020%2007:13:17%20GMT	https://psdmhq.in/assets/46cf9415/img/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/karina/psdmhq.in/assets/46cf9415/img/ui-bg_flat_0_aaaaaa_40x100.png	(from https://psdmhq.in/assets/46cf9415/css/jquery-ui-bootstrap.css)
21:43:14	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Nov%202018%2010:32:02%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free54e9.eot	(from https://psdmhq.in/themes/bar/psdm/css/linearicons.css)
21:43:15	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Nov%202018%2010:32:02%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/Linearicons-Freed41d.eot	(from https://psdmhq.in/themes/bar/psdm/css/linearicons.css)
21:43:15	21780/21780	---M--	200	added ('OK')	font/woff2	date:Sat,%2017%20Nov%202018%2010:32:10%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free54e9.woff2	(from https://psdmhq.in/themes/bar/psdm/css/linearicons.css)
21:43:16	55696/55696	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Nov%202018%2010:32:10%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free54e9.woff	(from https://psdmhq.in/themes/bar/psdm/css/linearicons.css)
21:43:17	4369/4369	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jan%202019%2006:00:06%20GMT	https://psdmhq.in/themes/bar/psdm/img/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/ui-icons_222222_256x240.png	(from https://psdmhq.in/themes/bar/psdm/css/bootstrap.css)
21:43:17	55620/55620	---M--	200	added ('OK')	font/ttf	date:Sat,%2017%20Nov%202018%2010:32:06%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free54e9.ttf	(from https://psdmhq.in/themes/bar/psdm/css/linearicons.css)
21:43:17	29814/29814	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:12%20GMT	https://psdmhq.in/themes/bar/psdm/css/owl.video.play.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/css/owl.video.play.png	(from https://psdmhq.in/themes/bar/psdm/css/owl.carousel.css)
21:43:18	29841/29841	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:12%20GMT	https://psdmhq.in/themes/bar/psdm/img/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/ui-icons_444444_256x240.png	(from https://psdmhq.in/themes/bar/psdm/css/jquery-ui.css)
21:43:18	205847/205847	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Nov%202018%2010:32:06%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/Linearicons-Free54e9.svg	(from https://psdmhq.in/themes/bar/psdm/css/linearicons.css)
21:43:18	29841/29841	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:13%20GMT	https://psdmhq.in/themes/bar/psdm/img/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/ui-icons_555555_256x240.png	(from https://psdmhq.in/themes/bar/psdm/css/jquery-ui.css)
21:43:18	29841/29841	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:13%20GMT	https://psdmhq.in/themes/bar/psdm/img/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/ui-icons_ffffff_256x240.png	(from https://psdmhq.in/themes/bar/psdm/css/jquery-ui.css)
21:43:18	29841/29841	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:13%20GMT	https://psdmhq.in/themes/bar/psdm/img/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/ui-icons_777620_256x240.png	(from https://psdmhq.in/themes/bar/psdm/css/jquery-ui.css)
21:43:19	29841/29841	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:13%20GMT	https://psdmhq.in/themes/bar/psdm/img/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/ui-icons_cc0000_256x240.png	(from https://psdmhq.in/themes/bar/psdm/css/jquery-ui.css)
21:43:19	29841/29841	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:14%20GMT	https://psdmhq.in/themes/bar/psdm/img/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/ui-icons_777777_256x240.png	(from https://psdmhq.in/themes/bar/psdm/css/jquery-ui.css)
21:43:20	1661/1661	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Nov%202018%2010:37:34%20GMT	https://psdmhq.in/themes/bar/psdm/img/elements/primary-check.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/elements/primary-check.png	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:20	1205/1205	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Nov%202018%2010:37:36%20GMT	https://psdmhq.in/themes/bar/psdm/img/elements/success-check.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/elements/success-check.png	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:20	1249/1249	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Nov%202018%2010:37:08%20GMT	https://psdmhq.in/themes/bar/psdm/img/elements/disabled-check.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/elements/disabled-check.png	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:20	166073/166073	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Nov%202018%2010:34:32%20GMT	https://psdmhq.in/themes/bar/psdm/img/placement_img.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/placement_img.jpg	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:20	1284/1284	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Nov%202018%2010:37:34%20GMT	https://psdmhq.in/themes/bar/psdm/img/elements/primary-radio.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/elements/primary-radio.png	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:20	1209/1209	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Nov%202018%2010:37:36%20GMT	https://psdmhq.in/themes/bar/psdm/img/elements/success-radio.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/elements/success-radio.png	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:21	1173/1173	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Nov%202018%2010:37:10%20GMT	https://psdmhq.in/themes/bar/psdm/img/elements/disabled-radio.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/elements/disabled-radio.png	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:23	165055/165055	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Nov%202018%2010:33:00%20GMT	https://psdmhq.in/themes/bar/psdm/img/cta-bg.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/cta-bg.jpg	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:23	264368/264368	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Nov%202018%2010:35:00%20GMT	https://psdmhq.in/themes/bar/psdm/img/s-bg.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/s-bg.jpg	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:23	54382/54382	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Nov%202018%2010:35:40%20GMT	https://psdmhq.in/themes/bar/psdm/img/video-bg.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/video-bg.jpg	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:23	156677/156677	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Nov%202018%2010:35:30%20GMT	https://psdmhq.in/themes/bar/psdm/img/top-banner.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/top-banner.jpg	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:24	984/984	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Nov%202018%2010:34:18%20GMT	https://psdmhq.in/themes/bar/psdm/img/pdf-icon.png	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/pdf-icon.png	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:24	53541/53541	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Nov%202018%2010:33:46%20GMT	https://psdmhq.in/themes/bar/psdm/img/m-img.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/m-img.jpg	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:24	205737/205737	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Nov%202018%2010:36:28%20GMT	https://psdmhq.in/themes/bar/psdm/img/blog/blog-home-banner.jpg	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/img/blog/blog-home-banner.jpg	(from https://psdmhq.in/themes/bar/psdm/css/main.css)
21:43:25	98024/98024	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Nov%202018%2010:31:54%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont3e6e.woff	(from https://psdmhq.in/themes/bar/psdm/css/font-awesome.min.css)
21:43:25	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sat,%2017%20Nov%202018%2010:32:00%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont3e6e.woff2	(from https://psdmhq.in/themes/bar/psdm/css/font-awesome.min.css)
21:43:25	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Nov%202018%2010:31:48%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont3e6e.eot	(from https://psdmhq.in/themes/bar/psdm/css/font-awesome.min.css)
21:43:25	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2017%20Nov%202018%2010:31:48%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfontd41d.eot	(from https://psdmhq.in/themes/bar/psdm/css/font-awesome.min.css)
21:43:26	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sat,%2017%20Nov%202018%2010:31:54%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/fontawesome-webfont3e6e.ttf	(from https://psdmhq.in/themes/bar/psdm/css/font-awesome.min.css)
21:43:26	29813/29813	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:20%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/icomoon.eot?c9eman	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/icomoon7502.eot	(from https://psdmhq.in/themes/bar/psdm/css/iconmoon.fonts.css)
21:43:26	29801/29801	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:21%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/icomoon.eot?	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/icomoond41d.eot	(from https://psdmhq.in/themes/bar/psdm/css/iconmoon.fonts.css)
21:43:26	29813/29813	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:21%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/icomoon.ttf?c9eman	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/icomoon7502.ttf	(from https://psdmhq.in/themes/bar/psdm/css/iconmoon.fonts.css)
21:43:27	29816/29816	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:21%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/icomoon.woff?c9eman	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/icomoon7502.woff	(from https://psdmhq.in/themes/bar/psdm/css/iconmoon.fonts.css)
21:43:27	29813/29813	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Apr%202023%2016:13:22%20GMT	https://psdmhq.in/themes/bar/psdm/fonts/icomoon.svg?c9eman	C:/My%20Web%20Sites/karina/psdmhq.in/themes/bar/psdm/fonts/icomoon7502.svg	(from https://psdmhq.in/themes/bar/psdm/css/iconmoon.fonts.css)
